EVENT_DATE,EventTag,LOCATION,Latitude,Longitude,Tags
6/3/2016,RiotsOrProtests,Allay Baday,9.38694,43.5175,RiotsOrProtests
10/3/2016,RemoteViolence,Al-Rahba,32.07239,20.33501,RemoteViolence
15/01/2016,ViolenceAgainstCivilians,Amagunze,6.3267,7.6539,ViolenceAgainstCivilians
15/02/2016,RiotsOrProtests,Amassoma,4.96917,6.10972,RiotsOrProtests
9/1/2016,RiotsOrProtests,Ambatomena,-17.98158,45.99055,RiotsOrProtests
24/01/2016,ViolenceAgainstCivilians,Ambatondrazaka,-17.8333,48.4167,ViolenceAgainstCivilians
15/01/2016,ViolenceAgainstCivilians,Ambo,8.9833,37.85,ViolenceAgainstCivilians
22/01/2016,ViolenceAgainstCivilians,Ambo,8.9833,37.85,ViolenceAgainstCivilians
23/01/2016,ViolenceAgainstCivilians,Ambo,8.9833,37.85,ViolenceAgainstCivilians
19/02/2016,ViolenceAgainstCivilians,Ambo,8.9833,37.85,ViolenceAgainstCivilians
24/02/2016,ViolenceAgainstCivilians,Ambo,8.9833,37.85,ViolenceAgainstCivilians
24/02/2016,ViolenceAgainstCivilians,Ambo,8.9833,37.85,ViolenceAgainstCivilians
3/3/2016,ViolenceAgainstCivilians,Ambo,8.9833,37.85,ViolenceAgainstCivilians
22/01/2016,Battle-NoTerritoryChange,Ambo,8.9833,37.85,Battle-NoTerritoryChange
18/12/2015,StrategicDevelopment,Ambo,8.9833,37.85,StrategicDevelopment
3/1/2016,RiotsOrProtests,Ambo,8.9833,37.85,RiotsOrProtests
11/1/2016,RiotsOrProtests,Ambo,8.9833,37.85,RiotsOrProtests
12/1/2016,RiotsOrProtests,Ambo,8.9833,37.85,RiotsOrProtests
17/01/2016,RiotsOrProtests,Ambo,8.9833,37.85,RiotsOrProtests
21/01/2016,RiotsOrProtests,Ambo,8.9833,37.85,RiotsOrProtests
11/2/2016,RiotsOrProtests,Ambo,8.9833,37.85,RiotsOrProtests
18/02/2016,RiotsOrProtests,Ambo,8.9833,37.85,RiotsOrProtests
20/02/2016,RiotsOrProtests,Ambo,8.9833,37.85,RiotsOrProtests
22/02/2016,RiotsOrProtests,Ambo,8.9833,37.85,RiotsOrProtests
1/3/2016,RiotsOrProtests,Ambo,8.9833,37.85,RiotsOrProtests
2/3/2016,RiotsOrProtests,Ambo,8.9833,37.85,RiotsOrProtests
15/01/2016,ViolenceAgainstCivilians,Ambo,8.9833,37.85,ViolenceAgainstCivilians
1/3/2016,RiotsOrProtests,Ambo,8.9833,37.85,RiotsOrProtests
10/3/2016,Battle-NoTerritoryChange,Ambo,8.9833,37.85,Battle-NoTerritoryChange
9/1/2016,RiotsOrProtests,Ambohijatovo,-18.9,47.53333,RiotsOrProtests
23/02/2016,RemoteViolence,Amchide,11.2426,14.13716,RemoteViolence
17/02/2016,Battle-NoTerritoryChange,Ammal,36.63471,3.59042,Battle-NoTerritoryChange
18/02/2016,StrategicDevelopment,Amuru,9.98333,36.96667,StrategicDevelopment
17/02/2016,RiotsOrProtests,Amuru,9.98333,36.96667,RiotsOrProtests
24/02/2016,RiotsOrProtests,Amuru,9.98333,36.96667,RiotsOrProtests
29/02/2016,RiotsOrProtests,Amuru,9.98333,36.96667,RiotsOrProtests
1/3/2016,RiotsOrProtests,Amuru,9.98333,36.96667,RiotsOrProtests
27/01/2016,Battle-NoTerritoryChange,An Nakhl,29.9096,33.7483,Battle-NoTerritoryChange
14/01/2016,StrategicDevelopment,An Nawfaliyah,30.77784,17.83544,StrategicDevelopment
23/01/2016,ViolenceAgainstCivilians,An Nawfaliyah,30.77784,17.83544,ViolenceAgainstCivilians
5/2/2016,RiotsOrProtests,Analakely,-18.9,47.51667,RiotsOrProtests
15/01/2016,RiotsOrProtests,Analakely,-18.9,47.51667,RiotsOrProtests
19/02/2016,Battle-NoTerritoryChange,Anderamboukane,15.4275,3.0175,Battle-NoTerritoryChange
27/03/2016,Battle-NoTerritoryChange,Angarto,10.84205,30.517,Battle-NoTerritoryChange
16/12/2015,ViolenceAgainstCivilians,Ango,4.02959,25.84707,ViolenceAgainstCivilians
25/03/2016,Battle-NoTerritoryChange,Angola,10.50667,29.96,Battle-NoTerritoryChange
21/02/2016,ViolenceAgainstCivilians,Anjozorobe,-18.39983,47.85645,ViolenceAgainstCivilians
7/1/2016,Battle-NoTerritoryChange,Anka,14.68234,24.84959,Battle-NoTerritoryChange
29/02/2016,RiotsOrProtests,Annaba,36.9,7.76667,RiotsOrProtests
22/02/2016,RiotsOrProtests,Antsiranana,-12.2667,49.2833,RiotsOrProtests
20/01/2016,RiotsOrProtests,Apapa,6.44556,3.35917,RiotsOrProtests
8/2/2016,RiotsOrProtests,Apapa,6.44556,3.35917,RiotsOrProtests
18/01/2016,RemoteViolence,Arabow,1.45182,42.95175,RemoteViolence
17/02/2016,RemoteViolence,Arabow,1.45182,42.95175,RemoteViolence
14/01/2016,RemoteViolence,Aradeib,12.20598,23.91253,RemoteViolence
6/1/2016,RiotsOrProtests,Aramoko-Ekiti,7.70927,5.04474,RiotsOrProtests
13/02/2016,Battle-NoTerritoryChange,Arava,0.89894,29.70717,Battle-NoTerritoryChange
13/02/2016,Battle-NoTerritoryChange,Arava,0.89894,29.70717,Battle-NoTerritoryChange
18/01/2016,RiotsOrProtests,Arcadia,-25.7464,28.22137,RiotsOrProtests
10/1/2016,Battle-GovernmentRegainsTerritory,Ard al Kannan,30.65,20.31667,Battle-GovernmentRegainsTerritory
25/01/2016,Battle-NonStateActorTakesTerritory,Ard al Kannan,30.65,20.31667,Battle-NonStateActorTakesTerritory
30/03/2016,RiotsOrProtests,Arepo,6.697446,3.415692,RiotsOrProtests
30/03/2016,RiotsOrProtests,Ariana,36.86012,10.19337,RiotsOrProtests
18/02/2016,RiotsOrProtests,Arjo,8.75,36.5,RiotsOrProtests
6/1/2016,ViolenceAgainstCivilians,Armankul,13.76685,22.16691,ViolenceAgainstCivilians
17/03/2016,ViolenceAgainstCivilians,Arsi,8,39,ViolenceAgainstCivilians
15/02/2016,ViolenceAgainstCivilians,Arsi Negele,7.3333,38.6667,ViolenceAgainstCivilians
12/1/2016,RiotsOrProtests,Arzew,35.8517,-0.3214,RiotsOrProtests
20/01/2016,Battle-NoTerritoryChange,As Sabiri al Gharbi,32.13581,20.07848,Battle-NoTerritoryChange
14/03/2016,Battle-NoTerritoryChange,As Sabiri al Gharbi,32.13581,20.07848,Battle-NoTerritoryChange
10/3/2016,RemoteViolence,As Sabiri al Gharbi,32.13581,20.07848,RemoteViolence
24/02/2016,Battle-GovernmentRegainsTerritory,As Sabiri al Gharbi,32.13581,20.07848,Battle-GovernmentRegainsTerritory
23/02/2016,Battle-NoTerritoryChange,As Sabiri al Gharbi,32.13581,20.07848,Battle-NoTerritoryChange
2/2/2016,RemoteViolence,As Sabiri al Gharbi,32.13581,20.07848,RemoteViolence
4/1/2016,RiotsOrProtests,As Sayyidah Zaynab,30.02952,31.24081,RiotsOrProtests
4/1/2016,Battle-NoTerritoryChange,As Sidrah,30.65,18.36667,Battle-NoTerritoryChange
5/1/2016,Battle-NoTerritoryChange,As Sidrah,30.65,18.36667,Battle-NoTerritoryChange
4/1/2016,RemoteViolence,As Sidrah,30.65,18.36667,RemoteViolence
5/1/2016,RiotsOrProtests,Asaba,6.20064,6.73385,RiotsOrProtests
17/01/2016,RiotsOrProtests,Asaba,6.20064,6.73385,RiotsOrProtests
18/01/2016,RiotsOrProtests,Asaba,6.20064,6.73385,RiotsOrProtests
9/2/2016,RiotsOrProtests,Asaba,6.20064,6.73385,RiotsOrProtests
16/02/2016,RiotsOrProtests,Asaba,6.20064,6.73385,RiotsOrProtests
24/02/2016,RiotsOrProtests,Asaba,6.20064,6.73385,RiotsOrProtests
23/01/2016,ViolenceAgainstCivilians,Asabot,9.27766,40.57245,ViolenceAgainstCivilians
17/01/2016,RiotsOrProtests,Asabot,9.27766,40.57245,RiotsOrProtests
18/01/2016,RiotsOrProtests,Asabot,9.27766,40.57245,RiotsOrProtests
20/01/2016,RiotsOrProtests,Asabot,9.27766,40.57245,RiotsOrProtests
7/1/2016,ViolenceAgainstCivilians,Asabot,9.27766,40.57245,ViolenceAgainstCivilians
21/01/2016,ViolenceAgainstCivilians,Asabot,9.27766,40.57245,ViolenceAgainstCivilians
7/12/2015,Battle-NoTerritoryChange,Asanza,4.542288,28.397607,Battle-NoTerritoryChange
8/12/2015,Battle-NoTerritoryChange,Asanza,4.542288,28.397607,Battle-NoTerritoryChange
9/12/2015,Battle-NoTerritoryChange,Asanza,4.542288,28.397607,Battle-NoTerritoryChange
10/12/2015,Battle-NoTerritoryChange,Asanza,4.542288,28.397607,Battle-NoTerritoryChange
18/02/2016,ViolenceAgainstCivilians,Asasa,7.1,39.2,ViolenceAgainstCivilians
18/02/2016,RiotsOrProtests,Asasa,7.1,39.2,RiotsOrProtests
19/02/2016,RiotsOrProtests,Asasa,7.1,39.2,RiotsOrProtests
20/02/2016,RiotsOrProtests,Asasa,7.1,39.2,RiotsOrProtests
21/02/2016,RiotsOrProtests,Asasa,7.1,39.2,RiotsOrProtests
5/1/2016,RiotsOrProtests,Asebe Teferi,9.08333,40.86667,RiotsOrProtests
11/1/2016,RiotsOrProtests,Asebe Teferi,9.08333,40.86667,RiotsOrProtests
13/01/2016,RiotsOrProtests,Asebe Teferi,9.08333,40.86667,RiotsOrProtests
14/01/2016,RiotsOrProtests,Asebe Teferi,9.08333,40.86667,RiotsOrProtests
26/01/2016,RiotsOrProtests,Asebe Teferi,9.08333,40.86667,RiotsOrProtests
19/02/2016,RiotsOrProtests,Asebe Teferi,9.08333,40.86667,RiotsOrProtests
19/01/2016,RiotsOrProtests,Asebo,9.78333,38.55,RiotsOrProtests
20/01/2016,RiotsOrProtests,Asebo,9.78333,38.55,RiotsOrProtests
21/01/2016,RiotsOrProtests,Asebo,9.78333,38.55,RiotsOrProtests
28/03/2016,RiotsOrProtests,Asela,7.95,39.13333,RiotsOrProtests
29/03/2016,RiotsOrProtests,Asela,7.95,39.13333,RiotsOrProtests
29/02/2016,RiotsOrProtests,Asgori,9.01911,38.02136,RiotsOrProtests
1/2/2016,Battle-NoTerritoryChange,Ashigashiya,11.12802,13.87621,Battle-NoTerritoryChange
7/1/2016,ViolenceAgainstCivilians,Ashigashiya,11.12802,13.87621,ViolenceAgainstCivilians
11/2/2016,Battle-NoTerritoryChange,Ashigashiya,11.13139,13.86639,Battle-NoTerritoryChange
22/01/2016,RiotsOrProtests,Ashmun ,30.29857,30.97635,RiotsOrProtests
6/2/2016,RiotsOrProtests,Assa,28.60986,-9.42986,RiotsOrProtests
16/03/2016,RiotsOrProtests,Assa,28.60986,-9.42986,RiotsOrProtests
13/02/2016,Battle-NoTerritoryChange,Assi Youcef,36.50675,4.01311,Battle-NoTerritoryChange
7/3/2016,RiotsOrProtests,Assuefri,7.69973,-2.97847,RiotsOrProtests
17/02/2016,RiotsOrProtests,Aswan,24.09082,32.89942,RiotsOrProtests
22/03/2016,Battle-NoTerritoryChange,At Tuwaybiyah ,32.76867,12.83939,Battle-NoTerritoryChange
23/03/2016,ViolenceAgainstCivilians,At Tuwaybiyah ,32.76867,12.83939,ViolenceAgainstCivilians
23/03/2016,Battle-NoTerritoryChange,At Tuwaybiyah ,32.76867,12.83939,Battle-NoTerritoryChange
15/06/2015,ViolenceAgainstCivilians,Atar,9.25333,31.33867,ViolenceAgainstCivilians
9/3/2016,RiotsOrProtests,Ath Mansour Taourirt,36.32847,4.31055,RiotsOrProtests
2/3/2016,RiotsOrProtests,Athlone,-33.96258,18.5016,RiotsOrProtests
3/3/2016,RiotsOrProtests,Athlone,-33.96258,18.5016,RiotsOrProtests
20/01/2016,RiotsOrProtests,Atlantis,-33.56667,18.48333,RiotsOrProtests
23/01/2016,RiotsOrProtests,Atteridgeville,-25.77278,28.06778,RiotsOrProtests
24/01/2016,ViolenceAgainstCivilians,Auno,11.8482,12.9375,ViolenceAgainstCivilians
8/2/2016,ViolenceAgainstCivilians,Auno,11.8482,12.9375,ViolenceAgainstCivilians
28/02/2016,RiotsOrProtests,Austerville,-29.94492,30.97781,RiotsOrProtests
31/01/2016,Battle-NoTerritoryChange,Aveba,1.25,30.01667,Battle-NoTerritoryChange
22/03/2016,StrategicDevelopment,Aveba,1.25,30.01667,StrategicDevelopment
13/01/2016,ViolenceAgainstCivilians,Aveba,1.25,30.01667,ViolenceAgainstCivilians
21/03/2016,StrategicDevelopment,Aveba,1.25,30.01667,StrategicDevelopment
5/1/2016,Battle-NoTerritoryChange,Aw Misigey,2.87971,44.27247,Battle-NoTerritoryChange
22/02/2016,ViolenceAgainstCivilians,Awaday,9.35773,42.04582,ViolenceAgainstCivilians
5/1/2016,RiotsOrProtests,Awaday,9.35773,42.04582,RiotsOrProtests
7/2/2016,RiotsOrProtests,Awaday,9.35773,42.04582,RiotsOrProtests
18/02/2016,Battle-NoTerritoryChange,Aware,8.25611,44.15667,Battle-NoTerritoryChange
13/03/2016,ViolenceAgainstCivilians,Awasa,7.05,38.4667,ViolenceAgainstCivilians
16/01/2016,ViolenceAgainstCivilians,Awdheegle,1.9833,44.8333,ViolenceAgainstCivilians
9/3/2016,Battle-NoTerritoryChange,Awdheegle,1.9833,44.8333,Battle-NoTerritoryChange
17/01/2016,ViolenceAgainstCivilians,Aweday,9.35833,42.0425,ViolenceAgainstCivilians
12/3/2016,Battle-GovernmentRegainsTerritory,Aweil,8.786284,27.401529,Battle-GovernmentRegainsTerritory
11/3/2016,Battle-NoTerritoryChange,Aweil,8.786284,27.401529,Battle-NoTerritoryChange
15/02/2016,RiotsOrProtests,Aweil,8.78628,27.40153,RiotsOrProtests
3/3/2016,RiotsOrProtests,Awka,6.2101,7.07412,RiotsOrProtests
6/2/2016,ViolenceAgainstCivilians,Ayn Nouba,35.15,8.95,ViolenceAgainstCivilians
10/2/2016,ViolenceAgainstCivilians,Ayn Zarah,32.81333,13.26972,ViolenceAgainstCivilians
15/10/2015,ViolenceAgainstCivilians,Ayn Zarah,32.81333,13.26972,ViolenceAgainstCivilians
7/3/2016,ViolenceAgainstCivilians,Ayod,8.12335,31.42889,ViolenceAgainstCivilians
23/02/2016,RiotsOrProtests,Ayra,9.1,35.4,RiotsOrProtests
24/02/2016,RiotsOrProtests,Ayra,9.1,35.4,RiotsOrProtests
6/2/2016,RiotsOrProtests,Az Zamalik,30.06418,31.22009,RiotsOrProtests
1/2/2016,RiotsOrProtests,Az Zamalik,30.06418,31.22009,RiotsOrProtests
21/02/2016,RiotsOrProtests,Az Zawiyah,32.7571,12.72764,RiotsOrProtests
25/03/2016,RemoteViolence,Az Zawiyah,32.7571,12.72764,RemoteViolence
19/02/2016,ViolenceAgainstCivilians,Az Zawiyah,32.7571,12.72764,ViolenceAgainstCivilians
25/03/2016,ViolenceAgainstCivilians,Az Zawiyah,32.7571,12.72764,ViolenceAgainstCivilians
24/03/2016,Battle-NoTerritoryChange,Az Zawiyah,32.7571,12.72764,Battle-NoTerritoryChange
31/01/2016,RemoteViolence,Az-Zuwaytinah,30.9522,20.12022,RemoteViolence
11/1/2016,Battle-NoTerritoryChange,Az-Zuwaytinah,30.9522,20.12022,Battle-NoTerritoryChange
26/01/2016,NonViolentTerritoryTransfer,Baadhaade,-1.03,41.483,NonViolentTerritoryTransfer
24/03/2016,RemoteViolence,Baadhaade,-1.03,41.483,RemoteViolence
7/2/2016,NonViolentTerritoryTransfer,Baadhaade,-1.03,41.483,NonViolentTerritoryTransfer
29/01/2016,ViolenceAgainstCivilians,Baardheere,2.33993,42.28598,ViolenceAgainstCivilians
5/3/2016,RemoteViolence,Baardheere,2.33993,42.28598,RemoteViolence
31/01/2016,Battle-NoTerritoryChange,Baardheere,2.33993,42.28598,Battle-NoTerritoryChange
2/2/2016,NonViolentTerritoryTransfer,Baardheere,2.33993,42.28598,NonViolentTerritoryTransfer
31/01/2016,StrategicDevelopment,Baardheere,2.33993,42.28598,StrategicDevelopment
10/1/2016,Battle-NoTerritoryChange,Baardheere,2.33993,42.28598,Battle-NoTerritoryChange
10/2/2016,Battle-NoTerritoryChange,Baardheere,2.33993,42.28598,Battle-NoTerritoryChange
10/3/2016,RemoteViolence,Baardheere,2.33993,42.28598,RemoteViolence
30/03/2016,StrategicDevelopment,Baardheere,2.33993,42.28598,StrategicDevelopment
7/2/2016,RemoteViolence,Baardheere,2.33993,42.28598,RemoteViolence
7/3/2016,RiotsOrProtests,Bab El Oued,36.79239,3.05217,RiotsOrProtests
6/1/2016,ViolenceAgainstCivilians,Babanussa,11.32056,27.79667,ViolenceAgainstCivilians
16/02/2016,ViolenceAgainstCivilians,Babanussa,11.32056,27.79667,ViolenceAgainstCivilians
17/02/2016,ViolenceAgainstCivilians,Babanussa,11.32056,27.79667,ViolenceAgainstCivilians
28/03/2016,RemoteViolence,Babaras,10.33167,34.21444,RemoteViolence
25/01/2016,ViolenceAgainstCivilians,Babban Gida,12.1076,11.7539,ViolenceAgainstCivilians
15/01/2016,Battle-NoTerritoryChange,Babban Gida,12.1076,11.7539,Battle-NoTerritoryChange
19/03/2016,ViolenceAgainstCivilians,Babessi,6.01667,10.56667,ViolenceAgainstCivilians
30/12/2015,Battle-NoTerritoryChange,Babile,9.2167,42.3333,Battle-NoTerritoryChange
31/12/2015,Battle-NoTerritoryChange,Babile,9.2167,42.3333,Battle-NoTerritoryChange
29/01/2016,Battle-NoTerritoryChange,Babile,9.2167,42.3333,Battle-NoTerritoryChange
20/03/2016,Battle-NoTerritoryChange,Babile,9.2167,42.3333,Battle-NoTerritoryChange
25/01/2016,RiotsOrProtests,Babile,9.2167,42.3333,RiotsOrProtests
3/2/2016,RiotsOrProtests,Babile,9.2167,42.3333,RiotsOrProtests
12/2/2016,RiotsOrProtests,Babile,9.2167,42.3333,RiotsOrProtests
19/02/2016,RiotsOrProtests,Babile,9.2167,42.3333,RiotsOrProtests
29/03/2016,RiotsOrProtests,Babile,9.2167,42.3333,RiotsOrProtests
30/03/2016,RiotsOrProtests,Babile,9.2167,42.3333,RiotsOrProtests
15/03/2016,ViolenceAgainstCivilians,Babile,9.2167,42.3333,ViolenceAgainstCivilians
9/1/2016,Battle-NoTerritoryChange,Badhaadhe,-1.03537,41.50047,Battle-NoTerritoryChange
28/02/2016,RiotsOrProtests,Badhan,10.71344,48.33253,RiotsOrProtests
25/01/2016,RiotsOrProtests,Bahtim,30.13514,31.27421,RiotsOrProtests
21/02/2016,RemoteViolence,Baidoa,3.11718,43.6469,RemoteViolence
28/02/2016,ViolenceAgainstCivilians,Baidoa,3.11718,43.6469,ViolenceAgainstCivilians
22/02/2016,Battle-NoTerritoryChange,Baidoa,3.11718,43.6469,Battle-NoTerritoryChange
9/1/2016,Battle-NoTerritoryChange,Baidoa,3.11718,43.6469,Battle-NoTerritoryChange
25/01/2016,Battle-NoTerritoryChange,Baidoa,3.11718,43.6469,Battle-NoTerritoryChange
2/2/2016,Battle-NoTerritoryChange,Baidoa,3.11718,43.6469,Battle-NoTerritoryChange
9/2/2016,Battle-NoTerritoryChange,Baidoa,3.11718,43.6469,Battle-NoTerritoryChange
22/02/2016,Battle-NoTerritoryChange,Baidoa,3.11718,43.6469,Battle-NoTerritoryChange
24/02/2016,Battle-NoTerritoryChange,Baidoa,3.11718,43.6469,Battle-NoTerritoryChange
25/02/2016,ViolenceAgainstCivilians,Baidoa,3.11718,43.6469,ViolenceAgainstCivilians
28/02/2016,ViolenceAgainstCivilians,Baidoa,3.11718,43.6469,ViolenceAgainstCivilians
29/01/2016,RiotsOrProtests,Baidoa,3.11718,43.6469,RiotsOrProtests
11/1/2016,ViolenceAgainstCivilians,Baidoa,3.11718,43.6469,ViolenceAgainstCivilians
24/02/2016,ViolenceAgainstCivilians,Baidoa,3.11718,43.6469,ViolenceAgainstCivilians
18/02/2016,RiotsOrProtests,Bako,9.13333,37.05,RiotsOrProtests
1/3/2016,RiotsOrProtests,Bako,9.13306,42.07833,RiotsOrProtests
2/3/2016,RiotsOrProtests,Bako,9.13306,42.07833,RiotsOrProtests
24/02/2016,ViolenceAgainstCivilians,Bako Tibe,9,37.1667,ViolenceAgainstCivilians
23/01/2016,ViolenceAgainstCivilians,Bakouma,5.70193,22.78173,ViolenceAgainstCivilians
4/1/2016,RiotsOrProtests,Bakouma,5.70193,22.78173,RiotsOrProtests
4/1/2016,ViolenceAgainstCivilians,Bakouma,5.70193,22.78173,ViolenceAgainstCivilians
12/1/2016,Battle-NoTerritoryChange,Balawn,32.06939,20.09273,Battle-NoTerritoryChange
25/02/2016,ViolenceAgainstCivilians,Bale,6.4167,39.75,ViolenceAgainstCivilians
14/03/2016,Battle-GovernmentRegainsTerritory,Bale,11.2,13.08333,Battle-GovernmentRegainsTerritory
14/03/2016,Battle-NoTerritoryChange,Bale,6.4167,39.75,Battle-NoTerritoryChange
14/03/2016,RemoteViolence,Bale,6.4167,39.75,RemoteViolence
17/02/2016,RiotsOrProtests,Bale,6.4167,39.75,RiotsOrProtests
5/3/2016,StrategicDevelopment,Bali,7.86667,10.96667,StrategicDevelopment
5/1/2016,RemoteViolence,Bali Busle,10.04892,48.89237,RemoteViolence
10/1/2016,Battle-NoTerritoryChange,Bali Busle,10.04892,48.89237,Battle-NoTerritoryChange
22/01/2016,Battle-NoTerritoryChange,Bali Cad,8.08616,46.75012,Battle-NoTerritoryChange
13/01/2016,NonViolentTerritoryTransfer,Bali Cad,8.08616,46.75012,NonViolentTerritoryTransfer
7/2/2016,BaseEstablished,Bali-Dhiddin,10.88,50.4,BaseEstablished
8/3/2016,Battle-NoTerritoryChange,Balihadhac,8.44057,46.84215,Battle-NoTerritoryChange
26/01/2016,BaseEstablished,Balihadhac,8.44057,46.84215,BaseEstablished
23/02/2016,Battle-NoTerritoryChange,Bama,11.5221,13.68558,Battle-NoTerritoryChange
21/03/2016,Battle-NoTerritoryChange,Bamako,12.65,-8,Battle-NoTerritoryChange
15/11/2015,ViolenceAgainstCivilians,Bambari,5.76485,20.65418,ViolenceAgainstCivilians
8/2/2016,RiotsOrProtests,Bambari,5.76485,20.65418,RiotsOrProtests
2/3/2016,ViolenceAgainstCivilians,Bambari,5.76485,20.65418,ViolenceAgainstCivilians
29/03/2016,ViolenceAgainstCivilians,Bambari,5.76485,20.65418,ViolenceAgainstCivilians
4/3/2016,Battle-NoTerritoryChange,Bambari,5.76485,20.65418,Battle-NoTerritoryChange
5/3/2016,Battle-NoTerritoryChange,Bambari,5.76485,20.65418,Battle-NoTerritoryChange
6/3/2016,Battle-NoTerritoryChange,Bambari,5.76485,20.65418,Battle-NoTerritoryChange
30/01/2016,ViolenceAgainstCivilians,Bambouti,5.40096,27.2052,ViolenceAgainstCivilians
7/3/2016,ViolenceAgainstCivilians,Bame,11.15567,13.98562,ViolenceAgainstCivilians
20/03/2016,Battle-NoTerritoryChange,Ban Dhuub,2.41592,42.8687,Battle-NoTerritoryChange
20/02/2016,ViolenceAgainstCivilians,Bandundu,-3.31667,17.36667,ViolenceAgainstCivilians
15/03/2016,RiotsOrProtests,Banfora,10.6333,-4.7667,RiotsOrProtests
16/03/2016,RiotsOrProtests,Banfora,10.6333,-4.7667,RiotsOrProtests
16/01/2016,Battle-NoTerritoryChange,Bangadi,4.14162,27.8997,Battle-NoTerritoryChange
9/1/2016,ViolenceAgainstCivilians,Bangassou,4.74009,22.82224,ViolenceAgainstCivilians
10/1/2016,ViolenceAgainstCivilians,Bangassou,4.74009,22.82224,ViolenceAgainstCivilians
15/02/2016,ViolenceAgainstCivilians,Bangassou,4.74009,22.82224,ViolenceAgainstCivilians
19/02/2016,RiotsOrProtests,Bangolan,5.90389,10.37816,RiotsOrProtests
20/02/2016,StrategicDevelopment,Bangui,4.36197,18.58664,StrategicDevelopment
17/03/2016,StrategicDevelopment,Bangui,4.36197,18.58664,StrategicDevelopment
15/11/2015,ViolenceAgainstCivilians,Bangui,4.36197,18.58664,ViolenceAgainstCivilians
1/1/2016,ViolenceAgainstCivilians,Bangui,4.36197,18.58664,ViolenceAgainstCivilians
14/03/2016,StrategicDevelopment,Bangui,4.36197,18.58664,StrategicDevelopment
14/03/2016,StrategicDevelopment,Bangui,4.36197,18.58664,StrategicDevelopment
27/01/2016,RiotsOrProtests,Bangui,4.36197,18.58664,RiotsOrProtests
28/01/2016,RiotsOrProtests,Bangui,4.36197,18.58664,RiotsOrProtests
29/01/2016,RiotsOrProtests,Bangui,4.36197,18.58664,RiotsOrProtests
25/02/2016,RiotsOrProtests,Bangui,4.36197,18.58664,RiotsOrProtests
1/3/2016,RiotsOrProtests,Bangui,4.36197,18.58664,RiotsOrProtests
2/3/2016,RiotsOrProtests,Bangui,4.36197,18.58664,RiotsOrProtests
7/3/2016,RiotsOrProtests,Bangui,4.36197,18.58664,RiotsOrProtests
11/3/2016,RiotsOrProtests,Bangui,4.36197,18.58664,RiotsOrProtests
3/2/2016,RiotsOrProtests,Bangui,4.36197,18.58664,RiotsOrProtests
29/02/2016,RiotsOrProtests,Bangui,4.36197,18.58664,RiotsOrProtests
1/3/2016,RiotsOrProtests,Bangui,4.36197,18.58664,RiotsOrProtests
1/3/2016,Battle-NoTerritoryChange,Banha,30.45907,31.17858,Battle-NoTerritoryChange
6/2/2016,ViolenceAgainstCivilians,Banha,30.45907,31.17858,ViolenceAgainstCivilians
10/1/2016,ViolenceAgainstCivilians,Bani Suwayf,29.07441,31.09785,ViolenceAgainstCivilians
25/01/2016,ViolenceAgainstCivilians,Bani Suwayf,29.07441,31.09785,ViolenceAgainstCivilians
25/01/2016,RiotsOrProtests,Bani Suwayf,29.07441,31.09785,RiotsOrProtests
5/1/2016,ViolenceAgainstCivilians,Bani Suwayf,29.07441,31.09785,ViolenceAgainstCivilians
28/02/2016,RemoteViolence,Bani Walid,31.75662,13.99422,RemoteViolence
12/3/2016,Battle-NoTerritoryChange,Banki,11.66207,14.02014,Battle-NoTerritoryChange
23/02/2016,StrategicDevelopment,Bannah,32.08333,20.26667,StrategicDevelopment
3/1/2016,Battle-NoTerritoryChange,Baraawe,1.11477,44.03043,Battle-NoTerritoryChange
6/3/2016,Battle-NoTerritoryChange,Baraawe,1.11477,44.03043,Battle-NoTerritoryChange
20/02/2016,RemoteViolence,Baraawe,1.11477,44.03043,RemoteViolence
29/01/2016,StrategicDevelopment,Baraawe,1.11477,44.03043,StrategicDevelopment
14/03/2016,StrategicDevelopment,Baraka,-4.05917,28.87083,StrategicDevelopment
20/01/2016,RiotsOrProtests,Barcelona,-33.97152,18.57504,RiotsOrProtests
21/01/2016,RiotsOrProtests,Barcelona,-33.97152,18.57504,RiotsOrProtests
14/01/2016,RemoteViolence,Bardaale,3.3516,44.1223,RemoteViolence
