FID,the_geom,NAME,LATITUDE,LAT_DD,LONGITUDE,LONG_DD,STATUS,STRUCTURES,YR_CONFIRM,APROX_STR1,APROX_STR2,YR_RANGE1,YR_RANGE2,SEC_TOWN
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3677,POINT (24.147777777777776 12.456944444444444),NILLAKOLI,122725,12.456944,0240852,24.147778,DESTROYED,,2003,0,0,2003,2003,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3678,POINT (24.240555555555556 12.445555555555556),,122644,12.445556,0241426,24.240556,DESTROYED,~25 of ~25,2004,25,25,2004,2004,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3679,POINT (24.286666666666665 12.398055555555555),SARAMBANGA,122353,12.398056,0241712,24.286667,NO DAMAGE,~200,,0,200,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3680,POINT (24.20722222222222 12.408611111111112),,122431,12.408611,0241226,24.207222,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3681,POINT (24.21527777777778 12.412222222222223),,122444,12.412222,0241255,24.215278,DAMAGED,,2004,0,0,2004,2004,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3682,POINT (24.205833333333334 12.414444444444445),,122452,12.414444,0241221,24.205833,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3683,POINT (24.185833333333335 12.421666666666667),,122518,12.421667,0241109,24.185833,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3684,POINT (24.185555555555556 12.389166666666666),TAUROFUTTA,122321,12.389167,0241108,24.185556,NO DAMAGE,~50,,0,50,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3685,POINT (24.2025 12.274166666666666),MEYGA,121627,12.274167,0241209,24.2025,DAMAGED,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3686,POINT (24.23 12.261944444444444),DURUSO,121543,12.261944,0241348,24.23,NO DAMAGE,~600,,0,600,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3687,POINT (24.286666666666665 12.2425),GUBA,121433,12.2425,0241712,24.286667,DESTROYED,,2003,0,0,2003,2003,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3688,POINT (24.28472222222222 12.248888888888889),KEREDY,121456,12.248889,0241705,24.284722,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3689,POINT (24.310833333333335 12.227222222222222),TAWANG,121338,12.227222,0241839,24.310833,DESTROYED,~300 of ~300,2004/2005,300,300,2004,2005,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3690,POINT (24.26888888888889 12.204722222222221),LAGARDO,121217,12.204722,0241608,24.268889,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3691,POINT (24.28361111111111 12.26361111111111),,121549,12.263611,0241701,24.283611,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3692,POINT (24.183888888888887 12.354166666666666),,122115,12.354167,0241102,24.183889,DESTROYED,~100 of ~150,2004,100,150,2004,2004,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3693,POINT (24.197222222222223 12.31),FIYEBAIYID,121836,12.31,0241150,24.197222,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3694,POINT (24.22111111111111 12.286666666666667),,121712,12.286667,0241316,24.221111,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3695,POINT (24.287222222222223 12.288055555555555),,121717,12.288056,0241714,24.287222,DAMAGED,~150,,150,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3696,POINT (24.3 12.315),SINGITA,121854,12.315,0241800,24.3,DAMAGED,,2003,0,0,2003,2003,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3697,POINT (24.29388888888889 12.345277777777778),,122043,12.345278,0241738,24.293889,NO DAMAGE,~100,,0,100,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3698,POINT (24.280277777777776 12.370277777777778),,122213,12.370278,0241649,24.280278,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3699,POINT (24.273055555555555 12.359166666666667),MANGOYA,122133,12.359167,0241623,24.273056,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3700,POINT (24.287222222222223 12.504722222222222),KASS,123017,12.504722,0241714,24.287222,DAMAGED,Secondary Town,2010,0,0,2010,2010,1
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3701,POINT (24.32138888888889 12.48611111111111),,122910,12.486111,0241917,24.321389,NO DAMAGE,~25,,0,25,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3702,POINT (24.32611111111111 12.518055555555556),KEIOGIRRA,123105,12.518056,0241934,24.326111,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3703,POINT (24.331666666666667 12.515555555555556),,123056,12.515556,0241954,24.331667,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3704,POINT (24.335277777777776 12.54888888888889),,123256,12.548889,0242007,24.335278,DESTROYED,,2003,0,0,2003,2003,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3705,POINT (24.33388888888889 12.56638888888889),ERLI,123359,12.566389,0242002,24.333889,DESTROYED,,2003,0,0,2003,2003,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3706,POINT (24.324166666666667 12.56861111111111),,123407,12.568611,0241927,24.324167,DESTROYED,~75 of ~75,2003,75,75,2003,2003,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3707,POINT (24.316944444444445 12.556944444444444),MELIBEDA,123325,12.556944,0241901,24.316944,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3708,POINT (24.328055555555554 12.588611111111112),,123519,12.588611,0241941,24.328056,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3709,POINT (24.33388888888889 12.598333333333333),,123554,12.598333,0242002,24.333889,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3710,POINT (24.32472222222222 12.617777777777778),,123704,12.617778,0241929,24.324722,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3711,POINT (24.320555555555554 12.606388888888889),,123623,12.606389,0241914,24.320556,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3712,POINT (24.313055555555554 12.598333333333333),,123554,12.598333,0241847,24.313056,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3713,POINT (24.304166666666667 12.61138888888889),,123641,12.611389,0241815,24.304167,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3714,POINT (24.302777777777777 12.60361111111111),,123613,12.603611,0241810,24.302778,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3715,POINT (24.310277777777777 12.611666666666666),,123642,12.611667,0241837,24.310278,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3716,POINT (24.306666666666665 12.635277777777778),HASHABA,123807,12.635278,0241824,24.306667,NO DAMAGE,~150,,0,150,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3717,POINT (24.336388888888887 12.620833333333334),,123715,12.620833,0242011,24.336389,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3718,POINT (24.36 12.614444444444445),,123652,12.614444,0242136,24.36,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3719,POINT (24.426111111111112 12.494722222222222),,122941,12.494722,0242534,24.426111,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3720,POINT (24.356666666666666 12.635833333333334),,123809,12.635833,0242124,24.356667,NO DAMAGE,~100,,0,100,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3721,POINT (24.199166666666667 12.530833333333334),MERGUM,123151,12.530833,0241157,24.199167,NO DAMAGE,~100,,0,100,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3722,POINT (24.179166666666667 12.526111111111112),,123134,12.526111,0241045,24.179167,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3723,POINT (24.191944444444445 12.516944444444444),,123101,12.516944,0241131,24.191944,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3724,POINT (24.238888888888887 12.55861111111111),DUNGYOURA,123331,12.558611,0241420,24.238889,DESTROYED,~75 of ~75,2003,75,75,2003,2003,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3725,POINT (24.251944444444444 12.570555555555556),HARAZA,123414,12.570556,0241507,24.251944,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3726,POINT (24.2225 12.572777777777778),DIBBIS,123422,12.572778,0241321,24.2225,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3727,POINT (24.200555555555557 12.581666666666667),,123454,12.581667,0241202,24.200556,DESTROYED,~150 of ~150,2010,150,150,2010,2010,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3728,POINT (24.1875 12.65),GEMEZA KORMA,123900,12.65,0241115,24.1875,NO DAMAGE,~600,,0,600,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3729,POINT (24.154166666666665 12.484722222222222),,122905,12.484722,0240915,24.154167,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3730,POINT (24.139722222222222 12.497222222222222),AMAR GEDID,122950,12.497222,0240823,24.139722,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3731,POINT (24.1725 12.566944444444445),,123401,12.566944,0241021,24.1725,DESTROYED,~50 of ~50,2010,50,50,2010,2010,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3732,POINT (24.191111111111113 12.570833333333333),,123415,12.570833,0241128,24.191111,DESTROYED,~25 of ~50,2010,25,50,2010,2010,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3733,POINT (24.2625 12.548055555555555),KIDADA,123253,12.548056,0241545,24.2625,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3734,POINT (24.254166666666666 12.551111111111112),,123304,12.551111,0241515,24.254167,NO DAMAGE,~50,,0,50,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3735,POINT (24.127222222222223 12.633888888888889),,123802,12.633889,0240738,24.127222,DESTROYED,~25 of ~50,2010,25,50,2010,2010,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3736,POINT (24.16583333333333 12.587222222222222),,123514,12.587222,0240957,24.165833,DESTROYED,~25 of ~50,2010,25,50,2010,2010,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3737,POINT (24.155 12.570277777777777),,123413,12.570278,0240918,24.155,DESTROYED,,2010,0,0,2010,2010,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3738,POINT (24.13083333333333 12.671111111111111),,124016,12.671111,0240751,24.130833,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3739,POINT (24.16027777777778 12.656666666666666),DIYEIR,123924,12.656667,0240937,24.160278,DESTROYED,~250 of ~250,,250,250,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3740,POINT (24.158055555555556 12.681666666666667),DUGO,124054,12.681667,0240929,24.158056,NO DAMAGE,~100,,0,100,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3741,POINT (24.155555555555555 12.741944444444444),NYAMMA,124431,12.741944,0240920,24.155556,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3742,POINT (24.17 12.745833333333334),UMMARI,124445,12.745833,0241012,24.17,DESTROYED,,2003,0,0,2003,2003,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3743,POINT (24.168055555555554 12.755277777777778),,124519,12.755278,0241005,24.168056,DESTROYED,~75 of ~75,2003,75,75,2003,2003,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3744,POINT (24.165 12.77361111111111),KUNGAR,124625,12.773611,0240954,24.165,DESTROYED,,2003,0,0,2003,2003,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3745,POINT (24.16888888888889 12.783888888888889),,124702,12.783889,0241008,24.168889,DESTROYED,,2003,0,0,2003,2003,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3746,POINT (24.162777777777777 12.790555555555555),,124726,12.790556,0240946,24.162778,DESTROYED,~75 of ~75,2003,75,75,2003,2003,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3747,POINT (24.18 12.809722222222222),KOMOMBAI,124835,12.809722,0241048,24.18,DESTROYED,,2003,0,0,2003,2003,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3748,POINT (24.13388888888889 12.745),,124442,12.745,0240802,24.133889,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3749,POINT (24.114166666666666 12.73638888888889),,124411,12.736389,0240651,24.114167,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3750,POINT (24.120277777777776 12.708333333333334),DUGU,124230,12.708333,0240713,24.120278,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3751,POINT (24.136388888888888 12.695555555555556),,124144,12.695556,0240811,24.136389,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3752,POINT (24.12361111111111 12.687777777777777),,124116,12.687778,0240725,24.123611,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3753,POINT (24.108055555555556 12.718055555555555),,124305,12.718056,0240629,24.108056,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3754,POINT (24.10638888888889 12.7225),,124321,12.7225,0240623,24.106389,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3755,POINT (24.09638888888889 12.744722222222222),,124441,12.744722,0240547,24.096389,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3756,POINT (24.139722222222222 12.727777777777778),,124340,12.727778,0240823,24.139722,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3757,POINT (24.335 12.925277777777778),,125531,12.925278,0242006,24.335,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3758,POINT (24.141111111111112 12.971388888888889),KORRU,125817,12.971389,0240828,24.141111,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3759,POINT (24.135555555555555 12.95888888888889),BORANGA,125732,12.958889,0240808,24.135556,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3760,POINT (24.134166666666665 12.95111111111111),KUNDAH,125704,12.951111,0240803,24.134167,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3761,POINT (24.134444444444444 12.93361111111111),BOLDON,125601,12.933611,0240804,24.134444,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3762,POINT (24.11138888888889 12.949166666666667),KURGI,125657,12.949167,0240641,24.111389,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3763,POINT (24.10361111111111 12.966388888888888),,125759,12.966389,0240613,24.103611,DAMAGED,,2004,0,0,2004,2004,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3764,POINT (24.044166666666666 12.965833333333334),NERTITI,125757,12.965833,0240239,24.044167,NO DAMAGE,Secondary Town,,0,0,0,0,1
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3765,POINT (24.115277777777777 12.973333333333333),KANINGA,125824,12.973333,0240655,24.115278,DAMAGED,~10 of ~200,2010,10,200,2010,2010,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3766,POINT (24.330833333333334 12.723611111111111),KAANG KULLI,124325,12.723611,0241951,24.330833,DESTROYED,~100 of ~100,2004,100,100,2004,2004,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3767,POINT (24.294444444444444 12.801666666666666),,124806,12.801667,0241740,24.294444,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3768,POINT (24.24972222222222 12.827777777777778),TARANTARA,124940,12.827778,0241459,24.249722,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3769,POINT (24.241666666666667 12.813333333333333),,124848,12.813333,0241430,24.241667,DAMAGED,~50 of ~200,2009,50,200,2009,2009,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3770,POINT (24.245277777777776 12.754444444444445),,124516,12.754444,0241443,24.245278,DESTROYED,~150 of ~150,2004,150,150,2004,2004,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3771,POINT (24.267777777777777 12.743333333333334),KALOKITTING,124436,12.743333,0241604,24.267778,DESTROYED,~200 of ~200,2004,200,200,2004,2004,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3772,POINT (24.25861111111111 12.729444444444445),TEGGO,124346,12.729444,0241531,24.258611,DESTROYED,~100 of ~100,2004,100,100,2004,2004,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3773,POINT (24.305 12.706666666666667),DAMI,124224,12.706667,0241818,24.305,DESTROYED,~150 of ~150,2003,150,150,2003,2003,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3774,POINT (24.32638888888889 12.651388888888889),,123905,12.651389,0241935,24.326389,DAMAGED,~100 of ~100,,100,100,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3775,POINT (24.226111111111113 12.710833333333333),,124239,12.710833,0241334,24.226111,DESTROYED,,2003,0,0,2003,2003,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3776,POINT (24.071944444444444 12.190833333333334),MEISI,121127,12.190833,0240419,24.071944,DESTROYED,~50 of ~75,2003,50,75,2003,2003,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3777,POINT (24.23027777777778 13.70111111111111),,134204,13.701111,0241349,24.230278,DESTROYED,~25 of ~50,2003,25,50,2003,2003,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3778,POINT (24.318055555555556 13.6925),,134133,13.6925,0241905,24.318056,DESTROYED,,2003,0,0,2003,2003,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3779,POINT (24.326666666666668 13.716666666666667),GIRI,134300,13.716667,0241936,24.326667,DESTROYED,~75 of ~75,2003,75,75,2003,2003,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3780,POINT (24.34027777777778 13.72861111111111),KERMI,134343,13.728611,0242025,24.340278,DESTROYED,~25 of ~50,2003,25,50,2003,2003,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3781,POINT (24.325555555555557 13.725555555555555),,134332,13.725556,0241932,24.325556,DESTROYED,~50 of ~50,2003,50,50,2003,2003,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3782,POINT (24.343611111111112 13.7),EID EL NABAK,134200,13.7,0242037,24.343611,DESTROYED,,2003,0,0,2003,2003,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3783,POINT (24.3575 13.693888888888889),,134138,13.693889,0242127,24.3575,DESTROYED,~50 of ~50,2003,50,50,2003,2003,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3784,POINT (24.351111111111113 13.7375),TOUMAY,134415,13.7375,0242104,24.351111,DESTROYED,,2003,0,0,2003,2003,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3785,POINT (24.359166666666667 13.741944444444444),,134431,13.741944,0242133,24.359167,DESTROYED,,2004,0,0,2004,2004,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3786,POINT (24.351111111111113 13.7525),,134509,13.7525,0242104,24.351111,DESTROYED,,2004,0,0,2004,2004,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3787,POINT (24.33416666666667 13.749444444444444),,134458,13.749444,0242003,24.334167,DESTROYED,,2003,0,0,2003,2003,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3788,POINT (24.288333333333334 13.679444444444444),,134046,13.679444,0241718,24.288333,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3789,POINT (24.29083333333333 13.697222222222223),,134150,13.697222,0241727,24.290833,DESTROYED,,2003,0,0,2003,2003,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3790,POINT (24.267222222222223 13.713611111111112),,134249,13.713611,0241602,24.267222,DESTROYED,,2004,0,0,2004,2004,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3791,POINT (24.212777777777777 13.693333333333333),,134136,13.693333,0241246,24.212778,DESTROYED,,2003,0,0,2003,2003,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3792,POINT (24.218055555555555 13.679166666666667),,134045,13.679167,0241305,24.218056,DESTROYED,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3793,POINT (24.27638888888889 13.650833333333333),ORUMBO,133903,13.650833,0241635,24.276389,DESTROYED,,2003,0,0,2003,2003,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3794,POINT (24.3375 13.758055555555556),,134529,13.758056,0242015,24.3375,DESTROYED,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3795,POINT (24.385555555555555 13.708333333333334),,134230,13.708333,0242308,24.385556,DAMAGED,~50 of ~75,,50,75,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3796,POINT (24.45388888888889 13.688611111111111),,134119,13.688611,0242714,24.453889,DESTROYED,,2003,0,0,2003,2003,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3797,POINT (24.458333333333332 13.662777777777778),,133946,13.662778,0242730,24.458333,DESTROYED,,2003,0,0,2003,2003,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3798,POINT (24.471666666666668 13.689444444444444),,134122,13.689444,0242818,24.471667,DESTROYED,~75 of ~100,2003,75,100,2003,2003,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3799,POINT (24.483333333333334 13.698333333333334),,134154,13.698333,0242900,24.483333,DESTROYED,,2003,0,0,2003,2003,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3800,POINT (24.06 12.175),,121030,12.175,0240336,24.06,DESTROYED,,2004,0,0,2004,2004,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3801,POINT (24.066388888888888 12.165),ABRUM,120954,12.165,0240359,24.066389,DAMAGED,,2004,0,0,2004,2004,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3802,POINT (25.913333333333334 11.691944444444445),KILAKIL ABOUS,114131,11.691944,0255448,25.913333,DESTROYED,~100 of ~100,2004,100,100,2004,2004,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3803,POINT (25.92111111111111 11.68361111111111),KILKIL,114101,11.683611,0255516,25.921111,DAMAGED,,2004,0,0,2004,2004,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3804,POINT (25.830555555555556 11.762222222222222),,114544,11.762222,0254950,25.830556,DESTROYED,,2006,0,0,2006,2006,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3805,POINT (24.355555555555554 13.4775),BARBIS,132839,13.4775,0242120,24.355556,DESTROYED,,2004,0,0,2004,2004,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.3806,POINT (24.379444444444445 13.490833333333333),BULLEH,132927,13.490833,0242246,24.379444,DAMAGED,,2004,0,0,2004,2004,
